ALERTA,MES,ANO,SENSOR,ESTADO,AREAKM2,TERRA_INDI
degradacao,10,2021,Sentinel-1-2,MT,0.423,PI Xingu
degradacao,10,2021,Sentinel-1-2,MT,0.4174,PI Xingu
degradacao,10,2021,Sentinel-1-2,MT,0.4067,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,MT,0.3938,PI Xingu
degradacao,10,2021,Sentinel-1-2,AM,0.3736,TI Camicuã
degradacao,10,2021,Sentinel-1-2,AM,0.3561,TI Seruini/Marienê
degradacao,10,2021,Sentinel-1-2,RO,0.3521,TI Pacaás-Novas
degradacao,10,2021,Sentinel-1-2,PA,0.341,TI Panará
degradacao,10,2021,Sentinel-1-2,PA,0.3298,TI Sarauá
degradacao,10,2021,Sentinel-1-2,RO,0.3192,TI Sagarana
degradacao,10,2021,Sentinel-1-2,MT,0.3055,TI Manoki
degradacao,10,2021,Sentinel-1-2,MT,0.305,TI Urubu Branco
degradacao,10,2021,Sentinel-1-2,MT,0.2998,TI Urubu Branco
degradacao,10,2021,Sentinel-1-2,RO,0.2988,TI Pacaás-Novas
degradacao,10,2021,Sentinel-1-2,AM,0.2883,TI Seruini/Marienê
degradacao,10,2021,Sentinel-1-2,MT,0.2826,PI Xingu
degradacao,10,2021,Sentinel-1-2,RO,0.2798,TI Pacaás-Novas
degradacao,10,2021,Sentinel-1-2,MT,0.266,TI Urubu Branco
degradacao,10,2021,Sentinel-1-2,MT,0.2423,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,MT,0.2338,PI Xingu
degradacao,10,2021,Sentinel-1-2,MT,0.2338,TI Urubu Branco
degradacao,10,2021,Sentinel-1-2,MT,0.2246,PI Xingu
degradacao,10,2021,Sentinel-1-2,AM,0.2174,TI Apurinã km-124 BR-317
degradacao,10,2021,Sentinel-1-2,MT,0.1971,TI Urubu Branco
degradacao,10,2021,Sentinel-1-2,AM,0.1803,TI Peneri/Tacaquiri
degradacao,10,2021,Sentinel-1-2,RO,0.1784,TI Roosevelt
degradacao,10,2021,Sentinel-1-2,RO,0.1783,PI Aripuanã
degradacao,10,2021,Sentinel-1-2,AM,0.1666,TI Apurinã km-124 BR-317
degradacao,10,2021,Sentinel-1-2,MT,0.154,PI Xingu
degradacao,10,2021,Sentinel-1-2,MT,0.15,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,MT,0.1434,TI Vale do Guaporé
degradacao,10,2021,Sentinel-1-2,RO,0.1345,TI Sagarana
degradacao,10,2021,Sentinel-1-2,MT,0.1224,TI Urubu Branco
degradacao,10,2021,Sentinel-1-2,RO,0.1157,PI Aripuanã
degradacao,10,2021,Sentinel-1-2,MT,0.1153,TI Urubu Branco
degradacao,10,2021,Sentinel-1-2,MT,0.1119,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,MT,0.1059,TI Urubu Branco
degradacao,10,2021,Sentinel-1-2,MT,0.0995,TI Utiariti
degradacao,10,2021,Sentinel-1-2,MT,0.0971,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,MT,0.0961,TI Urubu Branco
degradacao,10,2021,Sentinel-1-2,MT,0.0949,TI Urubu Branco
degradacao,10,2021,Sentinel-1-2,MT,0.091,TI Vale do Guaporé
degradacao,10,2021,Sentinel-1-2,MT,0.0902,TI Wawi
degradacao,10,2021,Sentinel-1-2,MT,0.0868,TI Urubu Branco
degradacao,10,2021,Sentinel-1-2,AM,0.0864,TI Camicuã
degradacao,10,2021,Sentinel-1-2,MT,0.0849,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,MT,0.0848,TI Vale do Guaporé
degradacao,10,2021,Sentinel-1-2,RO,0.0846,PI Aripuanã
degradacao,10,2021,Sentinel-1-2,MT,0.0843,PI Xingu
degradacao,10,2021,Sentinel-1-2,MT,0.0815,TI Wawi
degradacao,10,2021,Sentinel-1-2,RO,0.079,PI Aripuanã
degradacao,10,2021,Sentinel-1-2,RO,0.0726,PI Aripuanã
degradacao,10,2021,Sentinel-1-2,MT,0.0724,TI Utiariti
degradacao,10,2021,Sentinel-1-2,AM,0.0696,TI Apurinã km-124 BR-317
degradacao,10,2021,Sentinel-1-2,AM,0.0686,TI Apurinã km-124 BR-317
degradacao,10,2021,Sentinel-1-2,RO,0.0331,TI Sagarana
degradacao,10,2021,Sentinel-1-2,RO,0.0652,TI Rio Branco
degradacao,10,2021,Sentinel-1-2,MT,0.0649,PI Xingu
degradacao,10,2021,Sentinel-1-2,MT,0.0645,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,RO,0.0618,PI Aripuanã
degradacao,10,2021,Sentinel-1-2,MT,0.0612,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,RO,0.0611,PI Aripuanã
degradacao,10,2021,Sentinel-1-2,MT,0.0609,TI Wawi
degradacao,10,2021,Sentinel-1-2,RO,0.0604,PI Aripuanã
degradacao,10,2021,Sentinel-1-2,RO,0.0597,TI Pacaás-Novas
degradacao,10,2021,Sentinel-1-2,MT,0.0583,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,RO,0.0575,PI Aripuanã
degradacao,10,2021,Sentinel-1-2,MT,0.0568,TI Urubu Branco
degradacao,10,2021,Sentinel-1-2,MT,0.0564,TI Urubu Branco
degradacao,10,2021,Sentinel-1-2,MT,0.0562,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,MT,0.0557,TI Urubu Branco
degradacao,10,2021,Sentinel-1-2,MT,0.0552,TI Wawi
degradacao,10,2021,Sentinel-1-2,RO,0.0548,TI Pacaás-Novas
degradacao,10,2021,Sentinel-1-2,MT,0.0525,PI Xingu
degradacao,10,2021,Sentinel-1-2,PA,0.0523,TI Panará
degradacao,10,2021,Sentinel-1-2,MT,0.052,PI Xingu
degradacao,10,2021,Sentinel-1-2,MT,0.0518,PI Xingu
degradacao,10,2021,Sentinel-1-2,MT,0.0508,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,RO,0.0501,PI Aripuanã
degradacao,10,2021,Sentinel-1-2,RO,0.0499,TI Roosevelt
degradacao,10,2021,Sentinel-1-2,AM,0.0495,TI Seruini/Marienê
degradacao,10,2021,Sentinel-1-2,MT,0.0491,PI Xingu
degradacao,10,2021,Sentinel-1-2,MT,0.0477,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,MT,0.0469,TI Wedezé
degradacao,10,2021,Sentinel-1-2,MT,0.0466,TI Manoki
degradacao,10,2021,Sentinel-1-2,AM,0.046,TI Apurinã km-124 BR-317
degradacao,10,2021,Sentinel-1-2,RO,0.0455,PI Aripuanã
degradacao,10,2021,Sentinel-1-2,MT,0.0452,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,MT,0.0445,TI Urubu Branco
degradacao,10,2021,Sentinel-1-2,MT,0.0439,TI Wawi
degradacao,10,2021,Sentinel-1-2,MT,0.0428,TI Wawi
degradacao,10,2021,Sentinel-1-2,MT,0.0423,TI Utiariti
degradacao,10,2021,Sentinel-1-2,MT,0.0421,PI Xingu
degradacao,10,2021,Sentinel-1-2,MT,0.0417,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,MT,0.0414,TI Utiariti
degradacao,10,2021,Sentinel-1-2,RO,0.0406,PI Aripuanã
degradacao,10,2021,Sentinel-1-2,MT,0.0405,TI Urubu Branco
degradacao,10,2021,Sentinel-1-2,MT,0.0397,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,RO,0.0395,PI Aripuanã
degradacao,10,2021,Sentinel-1-2,MT,0.0392,TI Utiariti
degradacao,10,2021,Sentinel-1-2,RO,0.0375,TI Sagarana
degradacao,10,2021,Sentinel-1-2,MT,0.0371,TI Urubu Branco
degradacao,10,2021,Sentinel-1-2,MT,0.0369,TI Utiariti
degradacao,10,2021,Sentinel-1-2,MT,0.0368,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,RO,0.0367,PI Aripuanã
degradacao,10,2021,Sentinel-1-2,AM,0.0365,TI Peneri/Tacaquiri
degradacao,10,2021,Sentinel-1-2,MT,0.036,TI Wawi
degradacao,10,2021,Sentinel-1-2,RO,0.0355,PI Aripuanã
degradacao,10,2021,Sentinel-1-2,RO,0.0354,PI Aripuanã
degradacao,10,2021,Sentinel-1-2,MT,0.0348,TI Utiariti
degradacao,10,2021,Sentinel-1-2,MT,0.0341,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,RO,0.034,TI Pacaás-Novas
degradacao,10,2021,Sentinel-1-2,MT,0.0338,TI Vale do Guaporé
degradacao,10,2021,Sentinel-1-2,MT,0.0336,TI Urubu Branco
degradacao,10,2021,Sentinel-1-2,RO,0.0333,TI Sagarana
degradacao,10,2021,Sentinel-1-2,RO,0.0333,PI Aripuanã
degradacao,10,2021,Sentinel-1-2,RO,0.0332,PI Aripuanã
degradacao,10,2021,Sentinel-1-2,MT,0.0326,PI Xingu
degradacao,10,2021,Sentinel-1-2,MT,0.0321,PI Xingu
degradacao,10,2021,Sentinel-1-2,MT,0.0319,TI Utiariti
degradacao,10,2021,Sentinel-1-2,RO,0.0319,PI Aripuanã
degradacao,10,2021,Sentinel-1-2,MT,0.0318,TI Urubu Branco
degradacao,10,2021,Sentinel-1-2,RO,0.0312,PI Aripuanã
degradacao,10,2021,Sentinel-1-2,RO,0.0308,PI Aripuanã
degradacao,10,2021,Sentinel-1-2,MT,0.0302,TI Manoki
degradacao,10,2021,Sentinel-1-2,MT,0.0287,TI Vale do Guaporé
degradacao,10,2021,Sentinel-1-2,MT,0.0284,TI Wawi
degradacao,10,2021,Sentinel-1-2,RO,0.0281,PI Aripuanã
degradacao,10,2021,Sentinel-1-2,MT,0.0281,TI Wedezé
degradacao,10,2021,Sentinel-1-2,MT,0.0274,TI Wawi
degradacao,10,2021,Sentinel-1-2,RO,0.0273,TI Pacaás-Novas
degradacao,10,2021,Sentinel-1-2,RO,0.0273,TI Pacaás-Novas
degradacao,10,2021,Sentinel-1-2,RO,0.0273,TI Sagarana
degradacao,10,2021,Sentinel-1-2,RO,0.0272,TI Pacaás-Novas
degradacao,10,2021,Sentinel-1-2,MT,0.0271,TI Vale do Guaporé
degradacao,10,2021,Sentinel-1-2,MT,0.027,TI Wawi
degradacao,10,2021,Sentinel-1-2,MT,0.0269,TI Urubu Branco
degradacao,10,2021,Sentinel-1-2,MT,0.0263,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,MT,0.0262,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,MT,0.0253,TI Vale do Guaporé
degradacao,10,2021,Sentinel-1-2,AM,0.025,TI Camicuã
degradacao,10,2021,Sentinel-1-2,MT,0.0249,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,MT,0.0244,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,MT,0.0243,TI Wawi
degradacao,10,2021,Sentinel-1-2,MT,0.0242,TI Vale do Guaporé
degradacao,10,2021,Sentinel-1-2,MT,0.0241,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,RO,0.0235,PI Aripuanã
degradacao,10,2021,Sentinel-1-2,RO,0.0231,PI Aripuanã
degradacao,10,2021,Sentinel-1-2,MT,0.0227,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,MT,0.0226,TI Urubu Branco
degradacao,10,2021,Sentinel-1-2,RO,0.0218,TI Pacaás-Novas
degradacao,10,2021,Sentinel-1-2,MT,0.021,TI Vale do Guaporé
degradacao,10,2021,Sentinel-1-2,MT,0.0206,TI Vale do Guaporé
degradacao,10,2021,Sentinel-1-2,MT,0.0197,PI Xingu
degradacao,10,2021,Sentinel-1-2,MT,0.0192,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,MT,0.0191,TI Vale do Guaporé
degradacao,10,2021,Sentinel-1-2,MT,0.019,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,RO,0.0189,PI Aripuanã
degradacao,10,2021,Sentinel-1-2,MT,0.0177,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,RO,0.0177,TI Pacaás-Novas
degradacao,10,2021,Sentinel-1-2,MT,0.0175,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,MT,0.0171,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,MT,0.0169,TI Urubu Branco
degradacao,10,2021,Sentinel-1-2,MT,0.0167,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,MT,0.0161,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,MT,0.0159,PI Xingu
degradacao,10,2021,Sentinel-1-2,RO,0.0157,TI Sagarana
degradacao,10,2021,Sentinel-1-2,MT,0.0156,TI Vale do Guaporé
degradacao,10,2021,Sentinel-1-2,MT,0.0151,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,MT,0.0149,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,MT,0.0148,TI Vale do Guaporé
degradacao,10,2021,Sentinel-1-2,RO,0.0144,PI Aripuanã
degradacao,10,2021,Sentinel-1-2,MT,0.0144,TI Vale do Guaporé
degradacao,10,2021,Sentinel-1-2,MT,0.0142,TI Urubu Branco
degradacao,10,2021,Sentinel-1-2,MT,0.0141,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,MT,0.014,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,AM,0.0132,TI Camicuã
degradacao,10,2021,Sentinel-1-2,MT,0.0132,TI Vale do Guaporé
degradacao,10,2021,Sentinel-1-2,MT,0.0131,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,MT,0.0126,PI Xingu
degradacao,10,2021,Sentinel-1-2,MT,0.0122,TI Vale do Guaporé
degradacao,10,2021,Sentinel-1-2,MT,0.0122,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,MT,0.012,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,RO,0.0117,TI Sagarana
degradacao,10,2021,Sentinel-1-2,MT,0.0113,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,MT,0.0109,PI Xingu
degradacao,10,2021,Sentinel-1-2,MT,0.0108,TI Marãiwatsédé
degradacao,10,2021,Sentinel-1-2,MT,0.0107,TI Vale do Guaporé
degradacao,10,2021,Sentinel-1-2,MT,0.01,TI Marãiwatsédé
degradacao,9,2021,Sentinel-1-2,MT,0.6606,TI Batovi
degradacao,9,2021,Sentinel-1-2,MT,31.3686,TI Urubu Branco
degradacao,9,2021,Sentinel-1-2,MT,31.012,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,30.2638,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,29.9667,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,0.8017,TI Menkragnoti
degradacao,9,2021,Sentinel-1-2,MT,27.0561,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,18.1844,TI Manoki
degradacao,9,2021,Sentinel-1-2,MT,15.6214,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,15.4194,TI Nambiquara
degradacao,9,2021,Sentinel-1-2,MT,12.8824,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,8.1173,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,7.8657,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,7.2694,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,4.2139,TI Enawenê Nawê
degradacao,9,2021,Sentinel-1-2,MT,4.0596,TI Menkragnoti
degradacao,9,2021,Sentinel-1-2,MT,4.0298,TI Enawenê Nawê
degradacao,9,2021,Sentinel-1-2,MT,1.8363,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,1.6479,TI Marãiwatsédé
degradacao,9,2021,Sentinel-1-2,AM,1.6474,TI Nove de Janeiro
degradacao,9,2021,Sentinel-1-2,MT,1.4141,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,TO,1.3685,TI Utaria Wyhyna/Iròdu Iràna
degradacao,9,2021,Sentinel-1-2,MT,1.2322,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,0.9468,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.7178,RI Terena Gleba Iriri
degradacao,9,2021,Sentinel-1-2,MT,0.0323,TI Panará
degradacao,9,2021,Sentinel-1-2,PA,0.7185,TI Kayabi
degradacao,9,2021,Sentinel-1-2,MT,0.6735,TI Urubu Branco
degradacao,9,2021,Sentinel-1-2,MT,0.6152,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.5923,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,0.5838,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MA,0.5511,TI Cana Brava
degradacao,9,2021,Sentinel-1-2,MT,0.5483,TI Batovi
degradacao,9,2021,Sentinel-1-2,MT,0.5401,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.5373,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.5133,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.4953,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,RO,0.4523,TI Uru-Eu-Wau-Wau
degradacao,9,2021,Sentinel-1-2,MT,0.2569,TI Menkragnoti
degradacao,9,2021,Sentinel-1-2,MT,0.3629,TI Enawenê Nawê
degradacao,9,2021,Sentinel-1-2,TO,0.3076,TI Utaria Wyhyna/Iròdu Iràna
degradacao,9,2021,Sentinel-1-2,MT,0.2896,TI Kayabi
degradacao,9,2021,Sentinel-1-2,TO,0.2479,TI Utaria Wyhyna/Iròdu Iràna
degradacao,9,2021,Sentinel-1-2,PA,0.2365,TI Baú
degradacao,9,2021,Sentinel-1-2,MT,0.2358,TI Kayabi
degradacao,9,2021,Sentinel-1-2,PA,0.2333,TI Alto Rio Guamá
degradacao,9,2021,Sentinel-1-2,MT,0.2207,TI Kayabi
degradacao,9,2021,Sentinel-1-2,MT,0.2306,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.2258,TI Apiaká-Kayabi
degradacao,9,2021,Sentinel-1-2,MT,0.2163,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.2053,PI Xingu
degradacao,9,2021,Sentinel-1-2,TO,0.1884,TI Utaria Wyhyna/Iròdu Iràna
degradacao,9,2021,Sentinel-1-2,MT,0.1852,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,0.1846,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.1514,TI Apiaká-Kayabi
degradacao,9,2021,Sentinel-1-2,MT,0.1688,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.1574,TI Apiaká-Kayabi
degradacao,9,2021,Sentinel-1-2,MT,0.156,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.1456,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.1287,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,RO,0.0144,TI Uru-Eu-Wau-Wau
degradacao,9,2021,Sentinel-1-2,MT,0.1234,TI Marãiwatsédé
degradacao,9,2021,Sentinel-1-2,MT,0.1155,TI Apiaká-Kayabi
degradacao,9,2021,Sentinel-1-2,MT,0.1117,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.0985,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.1026,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,TO,0.1016,TI Utaria Wyhyna/Iròdu Iràna
degradacao,9,2021,Sentinel-1-2,TO,0.1002,TI Utaria Wyhyna/Iròdu Iràna
degradacao,9,2021,Sentinel-1-2,MT,0.0993,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.091,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.0909,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,PA,0.0889,TI Baú
degradacao,9,2021,Sentinel-1-2,MT,0.0871,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,0.0869,TI Apiaká-Kayabi
degradacao,9,2021,Sentinel-1-2,MT,0.0867,TI Apiaká-Kayabi
degradacao,9,2021,Sentinel-1-2,PA,0.0864,TI Kayabi
degradacao,9,2021,Sentinel-1-2,MT,0.085,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.0788,TI Menkragnoti
degradacao,9,2021,Sentinel-1-2,MT,0.0768,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.0746,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.0738,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,0.0737,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.0672,PI Xingu
degradacao,9,2021,Sentinel-1-2,TO,0.0665,TI Utaria Wyhyna/Iròdu Iràna
degradacao,9,2021,Sentinel-1-2,TO,0.0664,TI Utaria Wyhyna/Iròdu Iràna
degradacao,9,2021,Sentinel-1-2,MT,0.0453,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,PA,0.0603,TI Baú
degradacao,9,2021,Sentinel-1-2,MT,0.0603,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,0.0598,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,PA,0.0588,TI Mundurucu
degradacao,9,2021,Sentinel-1-2,MT,0.058,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.057,TI Erikpatsa
degradacao,9,2021,Sentinel-1-2,TO,0.0552,TI Utaria Wyhyna/Iròdu Iràna
degradacao,9,2021,Sentinel-1-2,MT,0.0549,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,TO,0.053,TI Utaria Wyhyna/Iròdu Iràna
degradacao,9,2021,Sentinel-1-2,MT,0.0497,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,0.0488,TI Apiaká-Kayabi
degradacao,9,2021,Sentinel-1-2,MT,0.0487,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.0459,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.0457,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,TO,0.045,TI Utaria Wyhyna/Iròdu Iràna
degradacao,9,2021,Sentinel-1-2,MT,0.0437,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.0429,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.0423,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.041,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.0388,TI Apiaká-Kayabi
degradacao,9,2021,Sentinel-1-2,MT,0.0386,TI Apiaká-Kayabi
degradacao,9,2021,Sentinel-1-2,MT,0.0384,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,0.0381,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,AM,0.036,TI Sepoti
degradacao,9,2021,Sentinel-1-2,MT,0.0359,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.0358,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,0.0357,TI Apiaká-Kayabi
degradacao,9,2021,Sentinel-1-2,MT,0.0353,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.0353,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.0352,TI Enawenê Nawê
degradacao,9,2021,Sentinel-1-2,MT,0.0331,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.0331,TI Marãiwatsédé
degradacao,9,2021,Sentinel-1-2,MT,0.0324,TI Apiaká-Kayabi
degradacao,9,2021,Sentinel-1-2,MT,0.0317,TI Apiaká-Kayabi
degradacao,9,2021,Sentinel-1-2,TO,0.0317,TI Utaria Wyhyna/Iròdu Iràna
degradacao,9,2021,Sentinel-1-2,MT,0.0316,TI Apiaká-Kayabi
degradacao,9,2021,Sentinel-1-2,MT,0.0315,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.0315,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,TO,0.0304,TI Utaria Wyhyna/Iròdu Iràna
degradacao,9,2021,Sentinel-1-2,MT,0.0299,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.0296,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.0293,PI Xingu
degradacao,9,2021,Sentinel-1-2,PA,0.0291,TI Menkragnoti
degradacao,9,2021,Sentinel-1-2,MT,0.0289,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,TO,0.0288,TI Utaria Wyhyna/Iròdu Iràna
degradacao,9,2021,Sentinel-1-2,MT,0.0286,TI Apiaká-Kayabi
degradacao,9,2021,Sentinel-1-2,MT,0.0281,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.028,TI Erikpatsa
degradacao,9,2021,Sentinel-1-2,TO,0.0277,TI Utaria Wyhyna/Iròdu Iràna
degradacao,9,2021,Sentinel-1-2,MT,0.027,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.0269,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.0256,TI Menkragnoti
degradacao,9,2021,Sentinel-1-2,MT,0.0252,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.0251,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.0249,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.0242,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.0236,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,0.0235,TI Apiaká-Kayabi
degradacao,9,2021,Sentinel-1-2,MT,0.0235,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.0227,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,0.0227,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.0223,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.0209,PI Xingu
degradacao,9,2021,Sentinel-1-2,TO,0.0198,TI Utaria Wyhyna/Iròdu Iràna
degradacao,9,2021,Sentinel-1-2,MT,0.0183,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,0.0175,TI Urubu Branco
degradacao,9,2021,Sentinel-1-2,MT,0.0171,TI Vale do Guaporé
degradacao,9,2021,Sentinel-1-2,MT,0.0158,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,0.0158,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,0.0157,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,0.0157,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,0.0157,PI Xingu
degradacao,9,2021,Sentinel-1-2,RO,0.0105,TI Uru-Eu-Wau-Wau
degradacao,9,2021,Sentinel-1-2,MT,0.0149,TI Menkragnoti
degradacao,9,2021,Sentinel-1-2,MT,0.0148,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,0.0131,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,0.0131,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,0.0131,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,0.0124,TI Menkragnoti
degradacao,9,2021,Sentinel-1-2,MT,0.0123,TI Menkragnoti
degradacao,9,2021,Sentinel-1-2,MT,0.0122,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,0.0113,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,0.0105,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,0.0105,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,0.0105,PI Xingu
degradacao,9,2021,Sentinel-1-2,MT,0.0105,PI Xingu
