ALERTA,MES,ANO,SENSOR,ESTADO,AREAKM2,UNID_CONSE,USO,JURISDICAO
degradacao,9,2020,Sentinel-1-2,PA,0.1866,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.067,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0536,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0158,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.1204,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,1.2198,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.3547,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0784,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0123,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0597,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0178,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.132,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0242,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0145,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0414,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0217,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0125,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0511,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.091,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0231,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0216,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0329,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0529,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0285,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0276,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.3577,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0308,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0197,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0252,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0611,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.029,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0418,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0261,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0474,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.016,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.627,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0171,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0286,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.1003,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.4145,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0166,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.1916,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0238,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0333,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.4559,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.2011,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.7502,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0808,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0313,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.1005,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.016,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0146,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0102,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0113,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0417,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0245,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0622,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0267,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.989,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0172,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0173,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.166,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0166,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.1396,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.2518,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0247,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0171,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.4707,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0446,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0904,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.4819,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0196,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0453,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0216,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.1064,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.204,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0548,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0154,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0302,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0443,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0121,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0215,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0221,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0312,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0149,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0185,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0213,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0203,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0207,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0416,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0202,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,6.2458,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0255,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.1612,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.2035,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0335,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0252,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0153,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.1445,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.387,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.1208,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0124,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0827,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0604,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0194,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.3678,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.1181,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0858,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0953,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0277,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.1721,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0198,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0263,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0248,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.26,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0188,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.017,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.03,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0267,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.032,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0108,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0209,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0571,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0395,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0241,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0122,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.5912,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0161,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.2927,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0234,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.2304,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0146,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0242,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0574,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0266,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0379,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.02,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.2584,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0127,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0555,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.2228,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0839,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0882,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0414,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0219,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0124,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0179,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0551,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.024,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0309,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0737,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0358,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0977,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0198,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0198,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0179,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0137,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0299,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0117,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0214,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0203,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0275,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0101,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0105,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0287,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.017,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0114,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0962,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,1.1458,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0442,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0201,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0645,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.3974,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0201,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.356,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0193,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0262,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.1507,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.2889,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0231,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0411,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0629,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0216,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0789,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0641,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0231,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0766,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0281,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0699,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.033,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0243,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0205,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0221,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.025,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.1195,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.8255,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.023,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0231,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0178,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0194,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0183,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0273,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0388,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0231,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0672,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.019,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.068,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0132,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,3.1807,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0222,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0297,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0195,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0258,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0137,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.057,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0107,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0151,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0142,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0179,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.017,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0258,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0329,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0254,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0233,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0342,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0155,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0641,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0298,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0185,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0552,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,1.4888,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0306,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.1049,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0318,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.1235,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0302,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0103,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0209,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.19,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0712,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.2397,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,PA,0.0233,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,1.6294,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.4434,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0178,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0124,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.051,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.1474,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0319,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.3695,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0408,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.9042,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.0346,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,PA,0.1773,APA Triunfo do Xingu,Uso Sustentável,Estadual
